Time Stamp	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Gyroscope X	Gyroscope Y	Gyroscope Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Quaternion 0	Quaternion 1	Quaternion 2	Quaternion 3
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL
milliseconds	m/(s^2) *	m/(s^2) *	m/(s^2) *	degrees/s *	degrees/s *	degrees/s *	local flux *	local flux *	local flux *	normalised quaternion	normalised quaternion	normalised quaternion	normalised quaternion
121856320.1904297	14.1980198019802	-10.69306930693069	-20.1980198019802	-468.4981684981685	-826.7399267399267	-3844.322344322344	-0.2672413793103448	-6.846551724137931	-2.55	-0.3405499902043186	0.9195949233353239	-0.09772160265961224	-0.1697685763661078
121856445.1904297	7.861386138613861	-15.76237623762376	-17.66336633663366	-468.4981684981685	-827.4725274725274	-3469.230769230769	-0.2637931034482758	-6.843103448275862	-2.555172413793104	-0.3275015460992305	0.8350203457953398	0.4343404783850843	-0.0826565680793768
122368382.6904297	1.524752475247525	-10.69306930693069	-20.1980198019802	-468.4981684981685	-827.106227106227	-4782.051282051281	-0.2862068965517242	-6.83103448275862	-2.553448275862069	-0.2076214362030459	0.3838803665485852	0.8968923179924834	0.07150785504809122
122880288.9404297	-4.811881188118812	-13.22772277227723	-17.66336633663366	-468.4981684981685	-827.106227106227	-3844.322344322344	-0.2793103448275862	-6.824137931034483	-2.55	-0.001135677887018139	-0.149178177277496	0.9721945282835711	0.1805059024945878
122880445.1904297	-11.14851485148515	-13.22772277227723	-15.12871287128713	-468.4981684981685	-827.4725274725274	-5063.369963369963	-0.2827586206896552	-6.825862068965517	-2.548275862068965	0.2139358738955422	-0.7259953787315551	0.6202473812705835	0.2060469314208781
123392288.9404297	-17.48514851485148	-10.69306930693069	-17.66336633663366	-468.4981684981685	-827.106227106227	-2906.593406593407	-0.2896551724137931	-6.839655172413793	-2.553448275862069	0.3134500845564872	-0.90448479970555	0.1869871020934365	0.2206628995636579
123392437.3779297	16.73267326732673	-10.69306930693069	-15.12871287128713	-468.4981684981685	-827.106227106227	-3938.095238095238	-0.2689655172413793	-6.83103448275862	-2.55	0.3426560315764229	-0.8419919641643685	-0.3994784746463851	0.1185467190652005
123904413.9404297	10.3960396039604	-13.22772277227723	-17.66336633663366	-468.4981684981685	-827.106227106227	-4125.641025641025	-0.2689655172413793	-6.829310344827586	-2.562068965517241	0.2524359948556334	-0.461056927059298	-0.8501449331052281	-0.03092201848830514
124416328.0029297	4.059405940594059	-10.69306930693069	-17.66336633663366	-468.4981684981685	-827.4725274725274	-2812.820512820513	-0.293103448275862	-6.832758620689655	-2.558620689655172	0.07293381663812705	-0.06801412944563417	-0.9863901439777799	-0.1307257451684369
124416453.0029297	-2.277227722772277	-13.22772277227723	-20.1980198019802	-468.4981684981685	-826.7399267399267	-4125.641025641025	-0.2862068965517242	-6.824137931034483	-2.562068965517241	-0.134566224454623	0.4896772790172741	-0.8385820996381981	-0.1972008007505498
124928273.3154297	-8.613861386138614	-10.69306930693069	-20.1980198019802	-468.4981684981685	-827.106227106227	-4313.186813186813	-0.2793103448275862	-6.832758620689655	-2.556896551724138	-0.2885551301885982	0.8720906978575413	-0.3514664895514759	-0.18073477328547
124928304.5654297	-14.95049504950495	-10.69306930693069	-17.66336633663366	-468.4981684981685	-827.106227106227	-5157.142857142857	-0.2827586206896552	-6.846551724137931	-2.544827586206897	-0.3238560669034554	0.8782602397614828	0.346593239590848	-0.06040964702635403
124928562.3779297	19.26732673267327	-10.69306930693069	-17.66336633663366	-468.4981684981685	-827.4725274725274	-3187.912087912088	-0.2551724137931035	-6.827586206896552	-2.551724137931034	-0.2114894808521249	0.6118220161554234	0.7618923889807691	0.02158721032435631
125440492.0654297	12.93069306930693	-10.69306930693069	-17.66336633663366	-468.4981684981685	-827.106227106227	-5438.461538461538	-0.2896551724137931	-6.818965517241379	-2.558620689655172	-0.02918828520228653	-0.05813603856130721	0.9883781215421465	0.1373933545851699
125952359.2529297	6.594059405940594	-10.69306930693069	-15.12871287128713	-468.4981684981685	-827.4725274725274	-3094.139194139194	-0.2758620689655172	-6.827586206896552	-2.536206896551724	0.1544868625571498	-0.4908222979202343	0.8328745793381418	0.2038313426680565
126464312.3779297	0.2574257425742574	-8.158415841584159	-17.66336633663366	-468.4981684981685	-827.106227106227	-4125.641025641025	-0.2948275862068965	-6.824137931034483	-2.562068965517241	0.3034340275589143	-0.8623119755578392	0.3631994043656599	0.1800889791112777
126464468.6279297	-6.079207920792079	-13.22772277227723	-17.66336633663366	-468.4981684981685	-826.7399267399267	-3469.230769230769	-0.2827586206896552	-6.825862068965517	-2.551724137931034	0.3378136560058763	-0.9171986865832207	-0.1713492205106223	0.1235635374063102
126976265.5029297	-12.41584158415842	-8.158415841584159	-20.1980198019802	-468.4981684981685	-827.106227106227	-3750.54945054945	-0.2775862068965517	-6.832758620689655	-2.553448275862069	0.2651125105072356	-0.6851604035020136	-0.6779213219563825	0.02632982116193361
126976546.7529297	-18.75247524752475	-13.22772277227723	17.82178217821782	-468.4981684981685	-827.106227106227	-3469.230769230769	-0.2620689655172413	-6.818965517241379	-2.556896551724138	0.1110132019050947	-0.2539258480411407	-0.9580581464324553	-0.07295423739423569
127488437.3779297	15.46534653465346	-10.69306930693069	-17.66336633663366	-468.4981684981685	-827.106227106227	-4125.641025641025	-0.2672413793103448	-6.818965517241379	-2.537931034482758	-0.07362657096107045	0.3282551376948376	-0.9294022691744384	-0.1517864113775098
127488437.3779297	9.128712871287128	-13.22772277227723	-17.66336633663366	-468.4981684981685	-827.4725274725274	-3844.322344322344	-0.2810344827586207	-6.832758620689655	-2.558620689655172	-0.228688698902182	0.7672704112343852	-0.571557038559054	-0.1797780484715758
128000421.7529297	2.792079207920792	-13.22772277227723	-17.66336633663366	-468.4981684981685	-827.106227106227	-2812.820512820513	-0.2810344827586207	-6.832758620689655	-2.551724137931034	-0.2988041238008517	0.9245095011531667	-0.1392183709344848	-0.1913544435634465
128000421.7529297	-3.544554455445545	-10.69306930693069	-17.66336633663366	-468.4981684981685	-827.106227106227	-3000.3663003663	-0.253448275862069	-6.83103448275862	-2.548275862068965	-0.3053601018943333	0.8754368084149083	0.3418563652143589	-0.15329653683573
128512382.6904297	-9.881188118811881	-10.69306930693069	-20.1980198019802	-468.4981684981685	-827.106227106227	-2531.501831501831	-0.2603448275862069	-6.824137931034483	-2.541379310344828	-0.2299617057984298	0.6655941885893888	0.7006438509359316	-0.1148920542421346
128512413.9404297	-16.21782178217822	-10.69306930693069	-15.12871287128713	-468.4981684981685	-827.4725274725274	-3469.230769230769	-0.2775862068965517	-6.822413793103448	-2.546551724137931	-0.1228202636762197	0.2143189439078949	0.9688033024574195	-0.02006824008990298
129024304.5654297	18	-10.69306930693069	-17.66336633663366	-468.4981684981685	-826.7399267399267	-3844.322344322344	-0.2793103448275862	-6.836206896551724	-2.546551724137931	0.009780048486310301	-0.3460563501803547	0.9342268939293216	0.0858455811945452
129024484.2529297	11.66336633663366	-10.69306930693069	-20.1980198019802	-468.4981684981685	-827.106227106227	-4969.597069597069	-0.2603448275862069	-6.825862068965517	-2.556896551724138	0.1389525349827035	-0.8553575465665821	0.4770584154601082	0.1465296174572523
129536312.3779297	5.326732673267327	-10.69306930693069	-17.66336633663366	-468.4981684981685	-826.7399267399267	-3281.684981684981	-0.2672413793103448	-6.837931034482758	-2.556896551724138	0.1923558773787273	-0.9626211272356496	-0.02787446683127768	0.1886340264541347
129536429.5654297	-1.00990099009901	-13.22772277227723	-17.66336633663366	-468.4981684981685	-827.8388278388278	-3563.003663003663	-0.2620689655172413	-6.832758620689655	-2.536206896551724	0.1984028751258209	-0.7897344444411308	-0.5550710270517616	0.1698586510389418
129536476.4404297	-7.346534653465347	-13.22772277227723	-20.1980198019802	-468.4981684981685	-827.4725274725274	-4500.7326007326	-0.2758620689655172	-6.83103448275862	-2.558620689655172	0.1501724896444805	-0.2783885054341385	-0.9458652181765848	0.07271212030938586
129536492.0654297	-13.68316831683168	-10.69306930693069	-17.66336633663366	-468.4981684981685	-826.7399267399267	-3469.230769230769	-0.293103448275862	-6.818965517241379	-2.548275862068965	0.02757037187831931	0.2401258716035336	-0.9695451923614494	-0.03951658322697519
130048382.6904297	-20.01980198019802	-10.69306930693069	-20.1980198019802	-468.4981684981685	-827.106227106227	-3656.776556776556	-0.2655172413793103	-6.827586206896552	-2.555172413793104	-0.1023515455948977	0.7060295905983249	-0.6868679844493767	-0.1387758993930439
130560281.1279297	14.1980198019802	-13.22772277227723	-17.66336633663366	-468.4981684981685	-827.106227106227	-3938.095238095238	-0.2551724137931035	-6.837931034482758	-2.555172413793104	-0.1934093411144634	0.9527452753352669	-0.1521022986192608	-0.1781408371225784
130560437.3779297	7.861386138613861	-13.22772277227723	-17.66336633663366	-468.4981684981685	-827.106227106227	-4594.505494505494	-0.2793103448275862	-6.822413793103448	-2.558620689655172	-0.2211077659383895	0.8286973862918228	0.497749694464475	-0.1289078719681527
131072406.1279297	1.524752475247525	-10.69306930693069	-15.12871287128713	-468.4981684981685	-827.106227106227	-4500.7326007326	-0.2844827586206897	-6.839655172413793	-2.544827586206897	-0.1503131505814837	0.3494674805173423	0.9242473101241523	-0.03233181948789758
131072413.9404297	-4.811881188118812	-10.69306930693069	-20.1980198019802	-468.4981684981685	-827.106227106227	-3656.776556776556	-0.2844827586206897	-6.836206896551724	-2.556896551724138	-0.008262936296385004	-0.1866631764016806	0.9802156257612809	0.06531393015902166
131072476.4404297	-11.14851485148515	-13.22772277227723	-20.1980198019802	-468.4981684981685	-827.4725274725274	-3094.139194139194	-0.293103448275862	-6.820689655172414	-2.555172413793104	0.1357654982971663	-0.6102832281059549	0.7664469760100333	0.1472451830443784
131584288.9404297	-17.48514851485148	-8.158415841584159	17.82178217821782	-468.4981684981685	-827.4725274725274	-4406.959706959707	-0.2637931034482758	-6.825862068965517	-2.543103448275862	0.2448040409567676	-0.933047892114246	0.2145250303996217	0.1532045165275527
131584374.8779297	16.73267326732673	-10.69306930693069	-17.66336633663366	-468.4981684981685	-827.4725274725274	-4594.505494505494	-0.2724137931034483	-6.822413793103448	-2.551724137931034	0.2511949826634792	-0.8574894902921126	-0.4419614589972025	0.07926489440055529
132096296.7529297	10.3960396039604	-10.69306930693069	-20.1980198019802	-468.4981684981685	-827.106227106227	-3563.003663003663	-0.2862068965517242	-6.83103448275862	-2.55	0.149785793382825	-0.5041887498713998	-0.8504431153884137	0.0102190064214666
132096484.2529297	4.059405940594059	-13.22772277227723	-17.66336633663366	-468.4981684981685	-827.4725274725274	-4125.641025641025	-0.2879310344827586	-6.822413793103448	-2.556896551724138	-4.739036203343333e-05	0.07103205713934015	-0.9950595438481949	-0.06936100352020139
132608312.3779297	-2.277227722772277	-15.76237623762376	-15.12871287128713	-468.4981684981685	-827.106227106227	-3187.912087912088	-0.2810344827586207	-6.827586206896552	-2.563793103448276	-0.1516263315437446	0.5263229138258827	-0.8262303912711609	-0.1316699909027238
133120273.3154297	-8.613861386138614	-10.69306930693069	-20.1980198019802	-468.4981684981685	-826.7399267399267	-3656.776556776556	-0.2724137931034483	-6.818965517241379	-2.546551724137931	-0.2613896430454871	0.8719970574754324	-0.3885756486747764	-0.1424975491709137
133120398.3154297	-14.95049504950495	-8.158415841584159	-20.1980198019802	-468.4981684981685	-827.106227106227	-4219.413919413919	-0.2655172413793103	-6.829310344827586	-2.558620689655172	-0.2849673739995428	0.9271190059986969	0.225741406583741	-0.09102066702341328
133632288.9404297	19.26732673267327	-13.22772277227723	-17.66336633663366	-468.4981684981685	-827.106227106227	-4594.505494505494	-0.2689655172413793	-6.836206896551724	-2.541379310344828	-0.1992638667101833	0.5903549996756092	0.781895463418544	0.02035608182382212
133632382.6904297	12.93069306930693	-10.69306930693069	-20.1980198019802	-468.4981684981685	-827.106227106227	-3000.3663003663	-0.3051724137931034	-6.822413793103448	-2.537931034482758	-0.0320090436080823	0.1810588150941185	0.9791977127714361	0.08581937955495687
133632406.1279297	6.594059405940594	-13.22772277227723	-20.1980198019802	-468.4981684981685	-827.4725274725274	-4594.505494505494	-0.2810344827586207	-6.834482758620689	-2.546551724137931	0.1443633745176589	-0.4489145071920919	0.8733511740253003	0.1220356839575426
133632406.1279297	0.2574257425742574	-8.158415841584159	17.82178217821782	-468.4981684981685	-827.106227106227	-4125.641025641025	-0.2551724137931035	-6.834482758620689	-2.541379310344828	0.2586092883470655	-0.859516377479029	0.4230929263184497	0.1238757786059997
133632429.5654297	-6.079207920792079	-10.69306930693069	-15.12871287128713	-468.4981684981685	-827.106227106227	-3656.776556776556	-0.2827586206896552	-6.820689655172414	-2.548275862068965	0.2804337753621274	-0.9461109872386627	-0.1308744283472965	0.09540849787726133
134144281.1279297	-12.41584158415842	-10.69306930693069	-17.66336633663366	-468.4981684981685	-827.4725274725274	-5063.369963369963	-0.2655172413793103	-6.829310344827586	-2.553448275862069	0.2042095311674481	-0.6331060095722696	-0.7465567310886317	-0.01132675108337744
134144382.6904297	-18.75247524752475	-10.69306930693069	-20.1980198019802	-468.4981684981685	-827.106227106227	-4031.868131868132	-0.2517241379310345	-6.827586206896552	-2.56551724137931	0.03100154949414567	-0.110248041224969	-0.9889005090846509	-0.09465757480063586
134656296.7529297	15.46534653465346	-10.69306930693069	-17.66336633663366	-468.4981684981685	-827.4725274725274	-4500.7326007326	-0.2913793103448276	-6.836206896551724	-2.548275862068965	-0.145726529688736	0.5006509669068498	-0.8418532256144182	-0.1392678512892113
134656312.3779297	9.128712871287128	-10.69306930693069	-15.12871287128713	-468.4981684981685	-826.7399267399267	-3656.776556776556	-0.2775862068965517	-6.822413793103448	-2.529310344827586	-0.2592862451418248	0.8583129445121351	-0.4164889365598748	-0.150354574544264
135168281.1279297	2.792079207920792	-13.22772277227723	-20.1980198019802	-468.4981684981685	-827.4725274725274	-3375.457875457875	-0.2620689655172413	-6.822413793103448	-2.541379310344828	-0.2896308758629155	0.9427816142215506	0.107442243239652	-0.1254310487890436
135168351.4404297	-3.544554455445545	-10.69306930693069	-17.66336633663366	-468.4981684981685	-827.106227106227	-3000.3663003663	-0.2689655172413793	-6.832758620689655	-2.556896551724138	-0.2379984174577029	0.7876819075971963	0.560958047775397	-0.09077463504573562
135168398.3154297	-9.881188118811881	-8.158415841584159	-20.1980198019802	-468.4981684981685	-827.106227106227	-3656.776556776556	-0.2706896551724138	-6.824137931034483	-2.548275862068965	-0.1275205017750592	0.3733351616166727	0.9187809056850967	-0.01417836648430422
135680304.5654297	-16.21782178217822	-10.69306930693069	-20.1980198019802	-468.4981684981685	-827.4725274725274	-3469.230769230769	-0.2637931034482758	-6.837931034482758	-2.531034482758621	0.02362851467470589	-0.1410268875692466	0.9876073529394445	0.06469023648698206
135680421.7529297	18	-10.69306930693069	-20.1980198019802	-468.4981684981685	-827.106227106227	-4406.959706959707	-0.2689655172413793	-6.820689655172414	-2.558620689655172	0.1549387081721723	-0.6972958727020789	0.690948058043569	0.1111901241496096
136192351.4404297	11.66336633663366	-10.69306930693069	17.82178217821782	-468.4981684981685	-827.106227106227	-3938.095238095238	-0.246551724137931	-6.83103448275862	-2.563793103448276	0.2239268512337266	-0.9534986961581199	0.1534284167924515	0.1309836731882095
136704304.5654297	5.326732673267327	-10.69306930693069	-17.66336633663366	-468.4981684981685	-827.106227106227	-3094.139194139194	-0.2775862068965517	-6.827586206896552	-2.532758620689655	0.2129370308111175	-0.9051256944861078	-0.3433896009141414	0.1322455295063432
136704460.8154297	-1.00990099009901	-13.22772277227723	-15.12871287128713	-468.4981684981685	-827.106227106227	-1406.227106227106	-0.2879310344827586	-6.829310344827586	-2.539655172413793	0.126841236406892	-0.7876444260895176	-0.5759616246186737	0.1783136723964355
137216343.6279297	-7.346534653465347	-13.22772277227723	-17.66336633663366	-468.4981684981685	-826.7399267399267	-3000.3663003663	-0.2724137931034483	-6.834482758620689	-2.546551724137931	0.06909902775218484	-0.4190197045212373	-0.8905205990813312	0.1631590457144954
137216476.4404297	-13.68316831683168	-10.69306930693069	-20.1980198019802	-468.4981684981685	-827.106227106227	-2906.593406593407	-0.2879310344827586	-6.820689655172414	-2.544827586206897	-0.01018647089356402	0.03865590598951885	-0.993150381818558	0.109791966174745
137728320.1904297	-20.01980198019802	-8.158415841584159	-20.1980198019802	-468.4981684981685	-827.106227106227	-3656.776556776556	-0.2758620689655172	-6.832758620689655	-2.556896551724138	-0.0726197361029013	0.56827944897631	-0.8191107893549937	0.02902337957174727
137728335.8154297	14.1980198019802	-8.158415841584159	-20.1980198019802	-468.4981684981685	-827.4725274725274	-3656.776556776556	-0.2913793103448276	-6.818965517241379	-2.556896551724138	-0.1003404799886301	0.9171671947107549	-0.3818696028191266	-0.05396046205156166
138240304.5654297	7.861386138613861	-10.69306930693069	-17.66336633663366	-468.4981684981685	-827.106227106227	-2719.047619047619	-0.2637931034482758	-6.836206896551724	-2.537931034482758	-0.099084750104103	0.9832394880532466	0.0546506165868371	-0.1429532494778468
138240343.6279297	1.524752475247525	-10.69306930693069	-17.66336633663366	-468.4981684981685	-827.106227106227	-4500.7326007326	-0.2827586206896552	-6.824137931034483	-2.562068965517241	-0.1030404361669753	0.7299768931928414	0.6576910751038963	-0.1547864775997161
138240367.0654297	-4.811881188118812	-10.69306930693069	17.82178217821782	-468.4981684981685	-827.106227106227	-4313.186813186813	-0.2706896551724138	-6.824137931034483	-2.553448275862069	-0.05358306641301244	0.1814561398161093	0.9763082316903225	-0.1049988621392196
138752296.7529297	-11.14851485148515	-8.158415841584159	-17.66336633663366	-468.4981684981685	-827.106227106227	-3000.3663003663	-0.2724137931034483	-6.834482758620689	-2.572413793103448	0.04474999698674706	-0.2912965805781909	0.9551781955317123	-0.02789900883403015
138752413.9404297	-17.48514851485148	-8.158415841584159	-17.66336633663366	-468.4981684981685	-827.106227106227	-4406.959706959707	-0.2637931034482758	-6.820689655172414	-2.567241379310345	0.1130390774591541	-0.8078424347276544	0.5768891550184132	0.04256372214245422
139264382.6904297	16.73267326732673	-8.158415841584159	-17.66336633663366	-468.4981684981685	-827.4725274725274	-5063.369963369963	-0.2844827586206897	-6.836206896551724	-2.55	0.1233996827282173	-0.9839355016228193	-0.1066048899780479	0.07265565622575268
139264382.6904297	10.3960396039604	-10.69306930693069	-20.1980198019802	-468.4981684981685	-827.106227106227	-4782.051282051281	-0.2706896551724138	-6.827586206896552	-2.541379310344828	0.07373492362478895	-0.6881685056951129	-0.7179796861720413	0.07411099143648554
139264406.1279297	4.059405940594059	-13.22772277227723	-20.1980198019802	-468.4981684981685	-827.4725274725274	-3187.912087912088	-0.2758620689655172	-6.837931034482758	-2.551724137931034	-0.03196690805462754	-0.2521132947618583	-0.964786328332462	0.06785531708358734
139264445.1904297	-2.277227722772277	-13.22772277227723	-15.12871287128713	-468.4981684981685	-826.7399267399267	-5344.688644688645	-0.2620689655172413	-6.834482758620689	-2.563793103448276	-0.09092363977932554	0.4723653042655203	-0.8754852320347348	0.04614671759191837
139264476.4404297	-8.613861386138614	-10.69306930693069	-17.66336633663366	-468.4981684981685	-826.3736263736263	-4031.868131868132	-0.2741379310344828	-6.836206896551724	-2.55	-0.1239407449657853	0.889822826733163	-0.4387506085833141	-0.01875985686781774
139776296.7529297	-14.95049504950495	-10.69306930693069	-20.1980198019802	-468.4981684981685	-827.106227106227	-4594.505494505494	-0.2637931034482758	-6.834482758620689	-2.555172413793104	-0.1072356116197814	0.9682478222803522	0.2153059763931595	-0.06811765394723533
139776312.3779297	19.26732673267327	-8.158415841584159	-20.1980198019802	-468.4981684981685	-826.3736263736263	-3000.3663003663	-0.2637931034482758	-6.822413793103448	-2.560344827586207	-0.03475516973407911	0.7542064554297083	0.6460814791579136	-0.1119974243187465
140288281.1279297	12.93069306930693	-5.623762376237623	17.82178217821782	-468.4981684981685	-827.106227106227	-4500.7326007326	-0.2827586206896552	-6.827586206896552	-2.551724137931034	0.02274994451677328	0.1886114141997479	0.9755562646732112	-0.1104452303855005
140288390.5029297	6.594059405940594	-10.69306930693069	-20.1980198019802	-468.4981684981685	-827.106227106227	-3187.912087912088	-0.2672413793103448	-6.822413793103448	-2.563793103448276	0.09452516342471218	-0.3155504269008401	0.9418096050288201	-0.06698947258851207
140288413.9404297	0.2574257425742574	-10.69306930693069	-20.1980198019802	-468.4981684981685	-826.7399267399267	-3187.912087912088	-0.2862068965517242	-6.822413793103448	-2.544827586206897	0.1426303177776259	-0.7369145505880488	0.6607364393621659	-0.006394941850734371
140800273.3154297	-6.079207920792079	-8.158415841584159	-20.1980198019802	-468.4981684981685	-827.4725274725274	-3656.776556776556	-0.2879310344827586	-6.829310344827586	-2.555172413793104	0.1506461991437951	-0.9748595755553047	0.1561513327000812	0.05070790793996408
140800398.3154297	-12.41584158415842	-10.69306930693069	-17.66336633663366	-468.4981684981685	-827.106227106227	-3844.322344322344	-0.2637931034482758	-6.820689655172414	-2.572413793103448	0.1121013738431367	-0.8957441615572473	-0.420870368782053	0.08912806348083599
141312328.0029297	-18.75247524752475	-13.22772277227723	-20.1980198019802	-468.4981684981685	-827.106227106227	-3938.095238095238	-0.2793103448275862	-6.843103448275862	-2.553448275862069	0.03537756775301056	-0.4999237089452872	-0.8602517798967229	0.09376346899933469
141312343.6279297	15.46534653465346	-10.69306930693069	-20.1980198019802	-468.4981684981685	-827.106227106227	-3563.003663003663	-0.2637931034482758	-6.829310344827586	-2.544827586206897	-0.05298389073280414	0.03226853348636247	-0.996030457276031	0.06383398192150012
141312460.8154297	9.128712871287128	-10.69306930693069	-15.12871287128713	-468.4981684981685	-827.106227106227	-2719.047619047619	-0.3086206896551724	-6.834482758620689	-2.563793103448276	-0.1402645354730692	0.4577981238389919	-0.877868147850952	0.009708392594145363
141824429.5654297	2.792079207920792	-10.69306930693069	-17.66336633663366	-468.4981684981685	-827.106227106227	-3281.684981684981	-0.2655172413793103	-6.83103448275862	-2.551724137931034	-0.1894224582813711	0.8332584138676734	-0.5183791414286487	-0.03290309634469035
142336398.3154297	-3.544554455445545	-13.22772277227723	-17.66336633663366	-468.4981684981685	-827.106227106227	-5250.91575091575	-0.2741379310344828	-6.818965517241379	-2.555172413793104	-0.1726208692319811	0.9667476498962223	0.1882464414767659	-0.01281772979357059
142848281.1279297	-9.881188118811881	-10.69306930693069	-20.1980198019802	-468.4981684981685	-826.7399267399267	-3750.54945054945	-0.2896551724137931	-6.83103448275862	-2.560344827586207	-0.06761557202692448	0.7168035857251707	0.6934837510265979	-0.02647717834455445
142848312.3779297	-16.21782178217822	-10.69306930693069	-15.12871287128713	-468.4981684981685	-827.106227106227	-4594.505494505494	-0.2775862068965517	-6.822413793103448	-2.55	0.05245035960542193	0.1335305880149376	0.989456478656346	-0.01985997700479017
143360281.1279297	18	-10.7029702970297	-17.66336633663366	-468.4981684981685	-826.7399267399267	-4031.868131868132	-0.2689655172413793	-6.817241379310345	-2.558620689655172	0.149227518429779	-0.4555812346702676	0.8775969511143812	0.0006911977626089276
143360288.9404297	11.66336633663366	-10.7029702970297	-17.66336633663366	-468.4981684981685	-826.7399267399267	-4219.413919413919	-0.2862068965517242	-6.843103448275862	-2.551724137931034	0.1867364736257039	-0.8865364551784306	0.4229679693215243	0.01675410354287612
143360507.6904297	5.326732673267327	-15.77227722772277	-20.1980198019802	-468.4981684981685	-827.106227106227	-4688.278388278388	-0.2775862068965517	-6.822413793103448	-2.555172413793104	0.1504939077329307	-0.9583604716575225	-0.2422812335008132	0.01402119798617744
143872296.7529297	-1.00990099009901	-13.23762376237624	-17.66336633663366	-468.4981684981685	-827.106227106227	-4219.413919413919	-0.253448275862069	-6.827586206896552	-2.532758620689655	0.0461108445015865	-0.6388984042827307	-0.7676169345393196	0.02113908306405085
143872453.0029297	-7.346534653465347	-13.23762376237624	-20.1980198019802	-468.4981684981685	-827.106227106227	-4688.278388278388	-0.3068965517241379	-6.820689655172414	-2.562068965517241	-0.07334798300713817	-0.01656032215147005	-0.9970540692606513	0.01513314540339744
144384281.1279297	-13.68316831683168	-10.7029702970297	-20.1980198019802	-468.4981684981685	-827.4725274725274	-4688.278388278388	-0.2758620689655172	-6.839655172413793	-2.562068965517241	-0.1613130345587851	0.612642060571195	-0.7737181427433895	0.002836563102890673
144384421.7529297	-20.01980198019802	-10.7029702970297	-17.66336633663366	-468.4981684981685	-826.7399267399267	-4782.051282051281	-0.2706896551724138	-6.818965517241379	-2.567241379310345	-0.1745980745601476	0.9660922810515011	-0.1898343812684848	-0.01200518808715935
144896374.8779297	14.1980198019802	-8.168316831683168	-17.66336633663366	-468.4981684981685	-827.4725274725274	-4688.278388278388	-0.2913793103448276	-6.836206896551724	-2.558620689655172	-0.1053214251389639	0.8747450408644992	0.4728503848917435	-0.01187536935819089
145408281.1279297	7.861386138613861	-10.7029702970297	-15.12871287128713	-468.4981684981685	-827.106227106227	-4219.413919413919	-0.2948275862068965	-6.832758620689655	-2.570689655172414	0.01281322396915618	0.4339383919778529	0.9006545164439599	-0.01883441712101013
145408468.6279297	1.524752475247525	-10.7029702970297	-17.66336633663366	-468.4981684981685	-827.106227106227	-3563.003663003663	-0.253448275862069	-6.822413793103448	-2.562068965517241	0.134574146408829	-0.1030965785722435	0.9853578105567518	-0.01819010114970744
145920296.7529297	-4.811881188118812	-10.7029702970297	17.82178217821782	-468.4981684981685	-827.106227106227	-3750.54945054945	-0.2672413793103448	-6.834482758620689	-2.55	0.2130810141561126	-0.6264722130620196	0.7496769206055315	-0.01065656505567949
145920304.5654297	-11.14851485148515	-10.7029702970297	-17.66336633663366	-468.4981684981685	-827.4725274725274	-3000.3663003663	-0.2741379310344828	-6.827586206896552	-2.551724137931034	0.2388393353318877	-0.9057724290100688	0.349278492634848	0.02316491584595582
145920476.4404297	-17.48514851485148	-8.168316831683168	-17.66336633663366	-468.4981684981685	-827.106227106227	-4594.505494505494	-0.2672413793103448	-6.824137931034483	-2.558620689655172	0.1865490339485361	-0.9330083981942389	-0.3077245942712929	-0.0006007598994957292
146432296.7529297	16.73267326732673	-10.7029702970297	-17.66336633663366	-468.4981684981685	-827.106227106227	-3750.54945054945	-0.2844827586206897	-6.827586206896552	-2.567241379310345	0.06234745769766072	-0.6252175704624089	-0.7778447442893679	-0.01316578463780895
146432367.0654297	10.3960396039604	-8.168316831683168	-20.1980198019802	-468.4981684981685	-827.106227106227	-3563.003663003663	-0.2758620689655172	-6.824137931034483	-2.55	-0.08474613950105021	-0.1314026308589064	-0.987517010815298	-0.01901561972288364
146944351.4404297	4.059405940594059	-10.7029702970297	-17.66336633663366	-468.4981684981685	-827.106227106227	-3375.457875457875	-0.2724137931034483	-6.818965517241379	-2.555172413793104	-0.206690094552163	0.381506947400136	-0.9007338886653394	-0.02025131376635883
146944445.1904297	-2.277227722772277	-10.7029702970297	-17.66336633663366	-468.4981684981685	-827.4725274725274	-4875.824175824176	-0.2879310344827586	-6.818965517241379	-2.556896551724138	-0.2422436417091719	0.8744154997550142	-0.4195723510694537	0.02597294857574617
147456304.5654297	-8.613861386138614	-8.168316831683168	-20.1980198019802	-468.4981684981685	-827.106227106227	-3656.776556776556	-0.3051724137931034	-6.832758620689655	-2.546551724137931	-0.1844798625587709	0.9744959638600275	0.1271950108610747	0.01209239194138505
147456382.6904297	-14.95049504950495	-5.633663366336633	-17.66336633663366	-468.4981684981685	-827.106227106227	-3375.457875457875	-0.296551724137931	-6.843103448275862	-2.543103448275862	-0.07101384022101463	0.7878168184390931	0.6116171142404231	-0.0150399684104161
